DrugID,DrugName,DrugCUI
DB01592,Iron,C0302583
DB06215,Ferumoxytol,C0060274
DB08917,Ferric carboxymaltose,C2001867
DB11085,Resorcinol,C0073085
DB11121,Chloroxylenol,C0055463
DB00019,Pegfilgrastim,C1136535
DB01839,Propylene glycol,C0072225
DB05202,Egaptivon pegol,C4490515
DB05860,Peginterferon alfacon-1,C5139881
DB06022,GlycoPEG-GCSF,C5139922
DB06293,Pegnivacogin,C3489678
DB06325,Pegpleranib,C4550344
DB06811,Polidocanol,C0071330
DB09107,Methoxy polyethylene glycol-epoetin beta,C1328071
DB09208,Pegloticase,C2350656
DB11661,Eptacog alfa pegol (activated),C4519170
DB11707,Olaptesed Pegol,C4519190
DB12258,Abicipar Pegol,C4519646
DB12578,Lexaptepid Pegol,C4519662
DB12839,Pegvaliase,C4519229
DB12842,Pegamotecan,C0758797
DB13200,Lipegfilgrastim,C3640212
DB04889,Bicifadine,C0053551
DB05708,GTS-21,C0258259
DB06235,Vadimezan,C2930490
DB04897,Lucinactant,C1609686
DB06415,Calfactant,C0763530
DB06761,Beractant,C0105750
DB09113,Poractant alfa,C0771648
DB09173,Butyrfentanyl,C4305826
DB11537,Pirlimycin,C0071142
DB09275,Bismuth subcitrate potassium,C1951481
DB11281,Bismuth subcarbonate,C0053789
DB10317,Rubella virus vaccine,C0035923
DB10805,Yellow Fever Vaccine,C0301508
DB12386,Bacillus calmette-guerin substrain danish 1331 live antigen,C4519113
DB12768,BCG vaccine,C0004886
DB14685,Adenovirus type 7 vaccine live,C0770964
DB01007,Tioconazole,C0076705
DB00259,Sulfanilamide,C0038702
DB00337,Pimecrolimus,C1099414
DB00826,Natamycin,C0027444
DB01482,Fenethylline,C0060167
DB02134,Xanthine,C0043314
DB02489,9-Methylguanine,C0762193
DB02568,Peldesine,C0338278
DB04076,Hypoxanthine,C0020684
DB04356,9-Deazaguanine,C0172471
DB06479,Propentofylline,C0072171
DB04977,Plitidepsin,C0388638
DB14740,Hyaluronidase,C0020197
DB01978,"7,9-Dimethylguanine",C0638477
DB02245,7-Deazaguanine,C0081342
DB02377,Guanine,C0018321
DB06575,Valomaciclovir,C1742773
DB08844,Uric acid,C0041980
DB12406,Lisofylline,C0243902
DB12531,Lobucavir,C0286536
DB12926,Cafedrine,C0068978
DB13203,Bamifylline,C0052945
DB13449,Proxyphylline,C0072511
DB13573,Acefylline,C0050405
DB13592,Etamiphylline,C0059680
DB13634,Pentifylline,C0070313
DB13812,Bufylline,C3652921
DB15122,PCS-499,C5139833
DB00913,Anileridine,C0051908
DB09085,Tetracaine,C0039629
DB11387,Chloroform,C0008238
DB06655,Liraglutide,C1456408
DB06719,Buserelin,C0006456
DB06788,Histrelin,C0121902
DB06825,Triptorelin,C0077275
DB09009,Articaine,C1608295
DB06343,Teprotumumab,C2987429
DB04876,Vildagliptin,C1570906
DB06011,AMG-222,C3490010
DB06127,Bisegliptin,C4734120
DB08382,Gosogliptin,C2983801
DB11723,Dutogliptin,C2828326
DB11950,Teneligliptin,C2981308
DB11992,Omarigliptin,C4279587
DB12268,Carmegliptin,C2825730
DB12412,Gemigliptin,C3501981
DB12417,Anagliptin,C3272640
DB12625,Evogliptin,C4279601
DB09043,Albiglutide,C2607479
DB09045,Dulaglutide,C3179549
DB13928,Semaglutide,C3885068
DB14027,Taspoglutide,C2716826
DB01298,Sulfacytine,C0262960
DB01299,Sulfadoxine,C0038679
DB01382,Glymidine,C0351000
DB01581,Sulfamerazine,C0038684
DB01582,Sulfamethazine,C0038686
DB04707,Hydroxyfasudil,C0967855
DB06821,Sulfameter,C0038685
DB11389,Clorsulon,C0064474
DB11461,Sulfachlorpyridazine,C0038672
DB11462,Sulfaethoxypyridazine,C0075509
DB11463,Sulfanitran,C0075519
DB11464,Sulfaquinoxaline,C0038711
DB12051,Setrobuvir,C4045489
DB13214,Sulfadicramide,C3652541
DB13248,Phthalylsulfathiazole,C0070975
DB13547,Sulfatolamide,C0075541
DB13556,Sulfamazone,C2348596
DB13580,Succinylsulfathiazole,C0075470
DB13699,Sulfathiourea,C0075539
DB13726,Sulfaguanidine,C0038681
DB13773,Sulfamethoxypyridazine,C0038693
DB12710,Perazine,C0030969
DB13784,Dixyrazine,C0058518
DB03966,Clorobiocin,C0055940
DB04571,Trioxsalen,C0041086
DB04886,Calanolide A,C0170881
DB07118,Hymecromone,C0020411
DB11419,Haloxon,C0062110
DB12823,Tecarfarin,C2932026
DB13155,Esculin,C0014839
DB05084,Abaloparatide,C4042342
DB05829,Parathyroid hormone,C0030520
DB06285,Teriparatide,C0070093
DB12629,"3,5-diiodothyropropionic acid",C0218166
DB13742,Elcatonin,C0115656
DB15263,Thyrotropin,C0040160
DB06804,Nonoxynol-9,C0132776
DB01954,Rolipram,C0073561
DB01613,Erythrityl tetranitrate,C0014758
DB04880,Enoximone,C0116190
DB13255,Propatyl nitrate,C0072168
DB13408,Methylpropylpropanediol dinitrate,C3652679
DB13637,Tenitramine,C0603972
DB13719,Trolnitrate,C0077377
DB14049,Nitrate,C0699857
DB01791,Piclamilast,C0295451
DB03849,Cilomilast,C0968887
DB12137,GSK-256066,C2934026
DB12776,E-6005,C4519205
DB09206,Trimazosin,C0077147
DB12661,Urapidil,C0077857
DB06698,Betahistine,C0005301
DB09225,Zotepine,C0078849
DB08836,Temocapril,C0753183
DB08862,Cholecystokinin,C0008328
DB09290,Ramosetron,C0526950
DB08846,Ellagic acid,C0013900
DB09328,Vayarin,C3247604
DB09462,Glycerin,C0017861
DB06728,Aniline,C0003036
DB01161,Chloroprocaine,C0055443
DB04250,Butyrylthiocholine,C0006528
DB09147,Ferric pyrophosphate,C0117541
DB13257,Ferrous sulfate anhydrous,C4722750
DB14491,Ferrous fumarate,C0060276
DB14490,Ferrous ascorbate,C0015888
DB01378,Magnesium cation,C2346927
DB14519,Aluminum cation,C2346726
DB13233,Alaproclate,C0051086
DB00150,Tryptophan,C0041249
DB11376,Azaperone,C0004477
DB12273,Ecopipam,C1099053
DB12401,Bromperidol,C0054138
DB12518,Raclopride,C0072953
DB12867,Benperidol,C0005013
DB13256,Clothiapine,C0009071
DB13273,Sultopride,C0075630
DB13523,Veralipride,C0078168
DB13552,Trifluperidol,C0040988
DB13665,Fluanisone,C0060473
DB13841,Clopenthixol,C0009026
DB00996,Gabapentin,C0060926
DB02207,7-Nitroindazole,C0214185
DB09117,Paraldehyde,C0030438
DB15203,JNJ-26489112,C3713830
DB00371,Meprobamate,C0025386
DB00475,Chlordiazepoxide,C0008188
DB00546,Adinazolam,C0050844
DB00579,Mazindol,C0024977
DB00801,Halazepam,C0062092
DB00889,Granisetron,C0061863
DB01178,Chlormezanone,C0008223
DB01545,Ethyl loflazepate,C0059772
DB01560,Cathinone,C0054876
DB01567,Fludiazepam,C0060485
DB01588,Prazepam,C0032910
DB01595,Nitrazepam,C0028126
DB01616,Alverine,C0051528
DB04325,Phenethylamine,C0070559
DB04599,Aniracetam,C0051917
DB04821,Nomifensine,C0028277
DB04885,Cilansetron,C0249289
DB04917,Renzapride,C0054065
DB05227,APD791,C2742356
DB05542,Naronapride,C4521044
DB05607,PRX-08066,C2935905
DB06579,Adipiplon,C3252579
DB06582,Dextofisopam,C2350913
DB06660,Saredutant,C1611882
DB08839,Serotonin,C0036751
DB08986,Etifoxine,C0059678
DB09184,Edivoxetine,C3529575
DB09186,Nisoxetine,C0068785
DB09187,Lortalamine,C0126172
DB09190,Talopram,C1565971
DB09247,Iproclozide,C0063841
DB11555,Zolazepam,C0043513
DB11664,Psilocybin,C0033850
DB11675,Mosapride,C0526501
DB11686,Iferanserin,C2983950
DB11889,Lanicemine,C2697880
DB11957,Idalopirdine,C4279585
DB12071,Vabicaserin,C3180121
DB12111,MK-212,C0066633
DB12177,Eplivanserin,C1880540
DB12184,Gepirone,C0066624
DB12229,Cerlapirdine,C4519093
DB12327,Salvinorin A,C0290983
DB12395,Esreboxetine,C2716523
DB12427,Orvepitant,C2983799
DB12725,TD-8954,C3661040
DB12833,Tandospirone,C0074676
DB12883,Eltoprazine,C0082384
DB12951,Pivagabine,C0619323
DB13082,Nefiracetam,C0165264
DB13219,Medifoxamine,C0065858
DB13335,Pinazepam,C0071082
DB13352,Deanol,C0011064
DB13437,Medazepam,C0025051
DB13457,Oxaflozane,C0069709
DB13541,Iprazochrome,C0123902
DB13550,Bifemelane,C0106291
DB13601,Oxiracetam,C0069772
DB14028,Nordazepam,C0011279
DB15197,RSV-604,C1956788
DB15213,25-desacetylrifapentine,C0163703
DB00728,Rocuronium,C0209337
DB00747,Scopolamine,C0036442
DB00771,Clidinium,C0055877
DB01226,Mivacurium,C0066621
DB01336,Metocurine,C0066465
DB04834,Rapacuronium,C0876716
DB09023,Benactyzine,C0004962
DB13505,Emepronium,C0013954
DB06792,Lanthanum carbonate,C0768119
DB04272,Citric acid,C0055819
DB09459,L-tartaric acid,C1289966
DB09267,Strontium ranelate,C0936139
DB00239,Oxiconazole,C0069765
DB00856,Chlorphenesin,C0008280
DB01130,Prednicarbate,C0071836
DB01260,Desonide,C0011705
DB14540,Hydrocortisone butyrate,C0352536
DB14543,Hydrocortisone probutate,C0063076
DB14544,Hydrocortisone valerate,C0063079
DB01708,Prasterone,C0011185
DB00739,Hetacillin,C0062587
DB14015,Sodium bisulfite,C0074726
DB08898,Glucarpidase,C0007072
DB00523,Alitretinoin,C0281666
DB05528,Mipomersen,C2604635
DB00643,Mebendazole,C0025023
DB08313,Nocodazole,C0028247
DB08974,Flubendazole,C0060477
DB11380,Cambendazole,C0006796
DB11410,Fenbendazole,C0015821
DB11446,Oxfendazole,C0069761
DB13871,Albendazole oxide,C2348240
DB00354,Buclizine,C0164386
DB11799,Bictegravir,C4507568
DB12377,Relebactam,C4317244
DB13166,Zofenopril,C0078836
DB13312,Delapril,C0057301
DB14125,Benazeprilat,C0105523
DB14207,Fosinoprilat,C0075061
DB14208,Ramiprilat,C0072970
DB14209,Trandolaprilat,C0165477
DB14210,Moexiprilat,C0209137
DB14213,Perindoprilat,C0070426
DB14217,Quinaprilat,C0072858
DB15565,Cilazaprilat,C0055724
DB01349,Tasosartan,C0662811
DB01342,Forasartan,C0250070
DB09153,Sodium chloride,C0037494
DB06773,Human calcitonin,C0770558
DB02424,Geldanamycin,C0061179
DB04849,Cediranib,C1698364
DB04879,Vatalanib,C0912586
DB05424,Canertinib,C1450570
DB05465,Tandutinib,C1143028
DB05575,Motesanib,C2347295
DB06302,Glesatinib,C4330044
DB11689,Selumetinib,C2980074
DB11697,Pacritinib,C3467842
DB11832,Crenolanib,C1831982
DB11904,Flumatinib,C4317329
DB11973,Tesevatinib,C4086899
DB12048,Savolitinib,C3642466
DB12307,Foretinib,C2973987
DB12323,Radotinib,C3273827
DB00609,Ethionamide,C0015021
DB06274,Alvimopan,C1508750
DB09511,Talc,C0039267
DB08837,Tetraethylammonium,C0076252
DB00429,Carboprost tromethamine,C0054721
DB00644,Gonadorelin,C0023610
DB00666,Nafarelin,C0064906
DB11510,Deslorelin,C0083220
DB00219,Oxyphenonium,C0030082
DB00332,Ipratropium,C0027235
DB00376,Trihexyphenidyl,C0041009
DB00383,Oxyphencyclimine,C0069833
DB00387,Procyclidine,C0033254
DB00462,Methscopolamine bromide,C0141756
DB00505,Tridihexethyl,C0077081
DB00670,Pirenzepine,C0031978
DB00725,Homatropine methylbromide,C0062923
DB00767,Benzquinamide,C0053284
DB00942,Cycrimine,C0056835
DB01231,Diphenidol,C0058371
DB01625,Isopropamide,C0301373
DB04843,Mepenzolate,C0360172
DB06787,Hexocyclium,C0062674
DB08997,Dexetimide,C0011785
DB09007,Chlorphenoxamine,C0055468
DB09300,Butylscopolamine,C2827093
DB11235,Thonzylamine,C0175162
DB11315,Methscopolamine,C0301374
DB12086,Oxitropium,C0069776
DB12526,Batefenterol,C4519138
DB12554,Mebeverine,C0065832
DB13252,Tropatepine,C0077388
DB13254,Prifinium,C0771424
DB13351,Piperidolate,C0163025
DB13369,Benzilone,C3652928
DB13380,Difemerine,C0612470
DB13413,Phenglutarimide,C0070561
DB13448,Mazaticol,C0065760
DB13468,Etybenzatropine,C3652692
DB13507,Poldine,C0071324
DB13542,Bevonium,C0053533
DB13581,Rociverine,C0073547
DB13619,Bornaprine,C0053947
DB13636,Etanautine,C3652696
DB13666,Tiemonium iodide,C0076664
DB13678,Dihexyverine,C0771461
DB13695,Penthienate,C0301375
DB13720,Diphemanil,C0301371
DB13759,Fenpiverinium,C0060190
DB13844,Pipenzolate,C0071103
DB13850,Timepidium,C1620337
DB00809,Tropicamide,C0041190
DB00979,Cyclopentolate,C0010582
DB11181,Homatropine,C0062922
DB06799,Methenamine,C0025638
DB13744,Piromidic acid,C0031987
DB04934,Rifalazil,C0753448
DB00766,Clavulanic acid,C0055860
DB02237,Maltotetraose,C0065615
DB02948,Fosmidomycin,C0060694
DB03424,Ubenimex,C0053355
DB04124,Aurodox,C0003229
DB04785,Streptolydigin,C0075300
DB04952,Ramoplanin,C0072972
DB06149,Teicoplanin,C0145106
DB06461,Squalamine,C0213314
DB07374,Anisomycin,C0003082
DB08621,Thiamphenicol,C0039854
DB08874,Fidaxomicin,C0065023
DB08993,Enviomycin,C0014405
DB11375,Avilamycin,C0052709
DB11377,Bambermycins,C0004717
DB11401,Efrotomycin,C0058964
DB11413,Florfenicol,C0060466
DB11416,Gamithromycin,C2975314
DB11423,Lasalocid,C0023082
DB11426,Marbofloxacin,C0214439
DB11432,Narasin,C0068443
DB11458,Roxarsone,C0035890
DB11467,Thiostrepton,C0039947
DB11468,Tiamulin,C0076651
DB11474,Tulathromycin A,C2825635
DB11485,Ceftiofur,C0081959
DB11525,Maduramicin,C0065503
DB11544,Salinomycin,C0073987
DB11593,Isatoic anhydride,C0063889
DB11744,Epetraborole,C4519201
DB11912,Lanopepden,C4519254
DB12339,Radezolid,C2825634
DB12447,Nadifloxacin,C0286402
DB13077,LCB01-0371,C4519303
DB13172,Tunicamycin,C0041385
DB13294,Azidamfenicol,C0771992
DB13704,Pristinamycin,C0205996
DB13705,Decamethoxine,C0057232
DB14051,Malacidin A,C4705043
DB14052,Malacidin B,C4705044
DB14056,Nigericin,C0028076
DB14569,Tedizolid,C2744850
DB14733,Ceftobiprole medocaril,C1622308
DB00781,Polymyxin B,C0032535
DB14777,Murepavadin,C5139728
DB00146,Calcifediol,C0006657
DB00153,Ergocalciferol,C0014695
DB00910,Paricalcitol,C0249582
DB01070,Dihydrotachysterol,C0012319
DB01436,Alfacalcidol,C0044410
DB04258,Seocalcitol,C0905598
DB04796,Inecalcitol,C2827203
DB04891,Becocalcidiol,C2698339
DB05295,Eldecalcitol,C2828245
DB06194,Elocalcitol,C1721354
DB06272,Maxacalcitol,C0043872
DB06410,Doxercalciferol,C0043668
DB13689,Tacalcitol,C0953467
DB00042,Botulinum Toxin Type B,C0006051
DB00083,Botulinum toxin type A,C0006050
DB09409,Magnesium acetate tetrahydrate,C0991847
DB11189,Magnesium glycinate,C1509560
DB13862,Magnesium phosphate,C0065527
DB13996,Magnesium acetate,C0982266
DB13026,Ornidazole,C0029274
DB13319,Propenidazole,C1882489
DB13350,Azanidazole,C0052751
DB09517,Sodium ferric gluconate complex,C0875947
DB13995,Ferric pyrophosphate citrate,C4018308
DB12097,Mannitol busulfan,C4519315
DB09343,Tipiracil,C4056441
DB11738,Rilmenidine,C0140591
DB12054,BQ-123,C0379142
DB13211,Guanoxan,C0650263
DB13374,Vincamine,C0042674
DB13410,Guanoxabenz,C0061990
DB13429,Tolonidine,C0076803
DB13435,Endralazine,C0116074
DB13452,Cadralazine,C0054422
DB13575,Bietaserpine,C0053565
DB13604,Guanazodine,C0061940
DB13631,Methoserpidine,C0771017
DB13779,Guanoclor,C0061964
DB01306,Insulin aspart,C1708521
DB01307,Insulin detemir,C0537270
DB01038,Carphenazine,C0771221
DB01425,Alizapride,C0051162
DB09018,Bromopride,C0054129
DB09207,AS-8112,C0968041
DB12579,JNJ-37822681,C3500970
DB13511,Clebopride,C0055869
DB15167,Fallypride,C3493648
DB15492,Eticlopride,C0059853
DB09263,Patiromer,C4045522
DB08869,Tesamorelin,C1876200
DB14484,Magnesium ascorbate,C0024469
DB14486,Niacinamide ascorbate,C0771350
DB08830,Dehydroascorbic acid,C0011177
DB14482,Sodium ascorbate,C0887557
DB14483,Calcium ascorbate,C0546173
DB14502,"Sodium phosphate, dibasic",C0772024
DB09098,Somatrem,C0143083
DB12950,Albusomatropin,C4519261
DB15093,Somapacitan,C4726770
DB15112,Somatropin pegol,C4727750
DB09211,Limaprost,C0064987
DB09130,Copper,C0009968
DB01619,Phenindamine,C0070563
DB03255,Phenol,C0070570
DB08800,Chloropyramine,C0055445
DB08802,Isothipendyl,C0064088
DB12877,Oxatomide,C0134337
DB13489,Bamipine,C0052946
DB13711,Tritoqualine,C0077316
DB13713,Quifenadine,C0243449
DB15120,GSK-239512,C5139832
DB15192,ABT-288,C3501232
DB00253,Medrysone,C0065865
DB00288,Amcinonide,C0051556
DB00324,Fluorometholone,C0016351
DB01013,Clobetasol propionate,C0055895
DB01047,Fluocinonide,C0016299
DB06814,Protokylol,C0163026
DB00223,Diflorasone,C0304612
DB00240,Alclometasone,C0360534
DB00449,Dipivefrin,C0058415
DB00663,Flumethasone,C0016294
DB00724,Imiquimod,C0165032
DB00846,Flurandrenolide,C0016374
DB14596,Loteprednol etabonate,C0126177
DB06781,Difluprednate,C0058004
DB06786,Halcinonide,C0018513
DB13158,Clobetasone,C0360518
DB00547,Desoximetasone,C0011707
DB00634,Sulfacetamide,C0038670
DB00803,Colistin,C0009316
DB00838,Clocortolone,C0055899
DB05245,Silver sulfadiazine,C0037134
DB06147,Sulfathiazole,C0038722
DB06795,Mafenide,C0024452
DB05154,Pretomanid,C4310440
DB09499,Thiosulfuric acid,C0302967
DB04854,Febuxostat,C0249529
DB00870,Suprofen,C0038878
DB00963,Bromfenac,C0054094
DB06802,Nepafenac,C0961209
DB13346,Bufexamac,C0006351
DB00132,alpha-Linolenic acid,C0051405
DB15566,Prednisolone acetate,C0071839
DB11074,Dimethicone,C1113707
DB14730,Calaspargase pegol,C2699709
DB00162,Vitamin A,C0042839
DB00459,Acitretin,C0050559
DB00926,Etretinate,C0015137
DB02699,4-Oxoretinol,C0377705
DB05076,Fenretinide,C0060197
DB08455,Ro 12-7310,C0643098
DB12112,Zuretinol acetate,C4520220
DB13368,Motretinide,C0129022
DB06206,Sugammadex,C1700695
DB02105,"3,5-Dinitrocatechol",C0753223
DB00142,Glutamic acid,C0061472
DB00848,Levamisole,C0023556
DB00140,Riboflavin,C0035527
DB02266,Flufenamic acid,C0016282
DB00770,Alprostadil,C0002335
DB04996,Satraplatin,C1142934
DB12257,Platinum,C0032207
DB03419,Uracil,C0041917
DB09327,Tegafur-uracil,C1446539
DB05144,PEV3A,C4305746
DB05325,INGN 225,C2935840
DB05374,Rindopepimut,C3181262
DB05440,SRP 299,C1450367
DB06400,Vitespen,C0393074
DB06584,TG4010,C0879624
DB11038,Influenza A virus A/Brisbane/59/2007(H1N1) hemagglutinin antigen (propiolactone inactivated),C4762282
DB12568,Tecemotide,C3888078
DB14384,Influenza A virus A/Victoria/210/2009 X-187 (H3N2) hemagglutinin antigen (formaldehyde inactivated),C4718989
DB14394,Influenza A virus A/California/7/2009 (H1N1) live (attenuated) antigen,C4718926
DB14445,Influenza A virus A/Victoria/210/2009 X-187 (H3N2) antigen (formaldehyde inactivated),C4718920
DB14620,Influenza A virus A/Brisbane/59/2007(H1N1) antigen (propiolactone inactivated),C2364549
DB14711,Vaccinia virus strain new york city board of health live antigen,C2700141
DB15274,Pertussis vaccine,C0031237
DB15461,Yersinia pestis 195/p antigen (formaldehyde inactivated),C2700293
DB15483,Modified vaccinia ankara,C5202641
DB15595,"Ebola Zaire vaccine (live, attenuated)",C5227848
DB00990,Exemestane,C0851344
DB06155,Rimonabant,C1142933
DB01134,Desoxycorticosterone pivalate,C0057420
DB01194,Brinzolamide,C0673966
DB01536,Androstenedione,C0002860
DB02187,Equilin,C0014654
DB02789,Pregnenolone,C0373704
DB03515,Equilenin,C0014652
DB03701,Vanoxerine,C0164200
DB04652,Corticosterone,C0010124
DB05212,HE3286,C2351061
DB06685,Laquinimod,C1260208
DB06742,Ambroxol,C0002421
DB06780,Desoxycorticosterone acetate,C0813203
DB08833,Taurochenodeoxycholic acid,C0039356
DB11274,Dihydro-alpha-ergocryptine,C0304432
DB12240,Polatuzumab vedotin,C4078806
DB15091,Upadacitinib,C4726929
DB06820,Sulconazole,C0075503
DB13767,Vorozole,C0286224
DB14752,Racephedrine,C0301359
DB00964,Apraclonidine,C0048038
DB14547,Chloride ion,C0596019
DB13635,Tiracizine,C0145975
DB13645,Ethacizine,C0059688
DB13718,Hydroquinine,C4316850
DB12293,Nefopam,C0027556
DB00920,Ketotifen,C0022642
DB01146,Diphenylpyraline,C0058389
DB01620,Pheniramine,C0031408
DB04826,Thenalidine,C0076382
DB08799,Antazoline,C0003143
DB08936,Chlorcyclizine,C0008183
DB11591,Bilastine,C1101148
DB13292,Pimethixene,C0071069
DB13349,Talastine,C0084711
DB13479,Histapyrrodine,C0628458
DB13566,Sequifenadine,C2348186
DB13820,Oxomemazine,C0768401
DB13840,Hydroxyethylpromethazine,C3652684
DB13846,Pyrrobutamine,C0163091
DB13910,Valproate bismuth,C0770972
DB09097,Quinagolide,C0256089
DB13863,Fosfructose,C4762533
DB15300,Hydroquinidine,C0063103
DB08819,Tafluprost,C1451502
DB11660,Latanoprostene bunod,C4279599
DB02329,Carbenoxolone,C0006979
DB03754,Tromethamine,C0041175
DB00107,Oxytocin,C0030095
DB00556,Perflutren,C0937858
DB00710,Ibandronate,C0379199
DB01599,Probucol,C0033215
DB02638,Terlipressin,C0145185
DB04695,Farnesyl thiopyrophosphate,C1609139
DB05223,Pracinostat,C3467801
DB06699,Degarelix,C1455035
DB11448,Phosmet,C0031592
DB11640,Amifampridine,C0046948
DB11830,Mocetinostat,C2002471
DB11841,Entinostat,C2743752
DB11891,CUDC-907,C3530053
DB12174,CUDC-101,C2703140
DB12231,Temefos,C0000714
DB12376,Ricolinostat,C3492270
DB12565,Abexinostat,C3537177
DB12645,Givinostat,C2987670
DB08983,Etofibrate,C0059869
DB09064,Ciprofibrate,C0055775
DB13433,Simfibrate,C0074551
DB13460,Ronifibrate,C2347974
DB13849,Clofibride,C0055909
DB11057,Mineral oil,C0026156
DB05262,Oxypurinol,C0030086
DB11967,Binimetinib,C3899947
DB00772,Malathion,C0024547
DB01084,Emedastine,C0064263
DB06766,Alcaftadine,C2348241
DB06771,Besifloxacin,C2351042
DB02587,Colforsin,C0917964
DB04145,Nicotinyl alcohol,C0028053
DB04513,N-(6-Aminohexyl)-5-Chloro-1-Naphthalenesulfonamide,C0130379
DB04863,Lefradafiban,C0665278
DB05306,Alferminogene tadenovec,C4305692
DB06379,Calcitonin gene-related peptide,C0006669
DB06558,Tezosentan,C0907956
DB09069,Trimetazidine,C0041037
DB09092,Xanthinol,C0301387
DB09284,Imolamine,C0063433
DB12123,Cinepazide,C0055740
DB12126,Bradykinin,C0006100
DB12290,Puerarin,C0072591
DB13206,Bamethan,C0004718
DB13228,Flosequinan,C0060470
DB13265,Hexobendine,C0019471
DB13340,Suloctidil,C0038795
DB13422,Nicofuranose,C0354652
DB13681,Butalamine,C0644503
DB13715,Dilazep,C0012367
DB13753,Cetiedil,C0055146
DB13793,Vinburnine,C0148398
DB13845,Etafenone,C0059677
DB11564,Insulin argine,C4083762
DB00085,Pancrelipase,C0770343
DB12942,Lactitol,C0064585
DB13526,Pentaerithrityl,C3652599
DB13707,Sodium tartrate,C0142931
DB01525,Ecgonine,C0058916
DB11352,Ascorbyl phosphate,C3535878
DB13277,Benziodarone,C0053185
DB05679,Ustekinumab,C1608841
DB00194,Vidarabine,C0042646
DB01278,Pramlintide,C0537551
DB00974,Edetic acid,C0013618
DB00002,Cetuximab,C0995188
DB00043,Omalizumab,C0966225
DB00089,Capromab pendetide,C0529572
DB00110,Palivizumab,C0672596
DB01269,Panitumumab,C0879427
DB01270,Ranibizumab,C1566537
DB04901,Galiximab,C1098262
DB04949,Pexelizumab,C0916853
DB04958,Epratuzumab,C1120776
DB04962,Bectumomab,C0382120
DB04964,Oregovomab,C0664207
DB05006,Adecatumumab,C1741817
DB05097,Labetuzumab,C1517701
DB05101,Matuzumab,C1328134
DB05111,Fontolizumab,C1682646
DB05136,Bavituximab,C1707382
DB05139,CR002,C2603641
DB05209,Rozrolimupab,C3181260
DB05304,Girentuximab,C3536795
DB05336,Obiltoxaximab,C4224790
DB05437,NAV 1800,C5139879
DB05496,Otelixizumab,C2935224
DB05545,AMG 108,C3180381
DB05550,Iratumumab,C1327954
DB05555,Enokizumab,C3273705
DB05578,Ramucirumab,C2742502
DB05595,Farletuzumab,C2700602
DB05656,Veltuzumab,C2746054
DB05793,PRO-542,C0995194
DB05797,TNX-901,C1175165
DB05892,RI 624,C2933873
DB05915,MYO-029,C4282167
DB05916,CT-011,C3665678
DB05941,Leronlimab,C4730999
DB05996,Glembatumumab vedotin,C2935736
DB06043,Olaratumab,C2698152
DB06116,Eldelumab,C4308878
DB06162,Lumiliximab,C1327944
DB06192,Nimotuzumab,C1570308
DB06241,Clenoliximab,C0909596
DB06304,BIIB015,C2713087
DB06305,Sonepcizumab,C2699489
DB06310,Motavizumab,C2713599
DB06317,Elotuzumab,C1832049
DB06322,Carotuximab,C4727597
DB06360,Lucatumumab,C2980061
DB06366,Pertuzumab,C1328025
DB06371,Siplizumab,C1328709
DB06467,Apolizumab,C1122758
DB06474,Sibrotuzumab,C1260215
DB06557,Lerdelimumab,C1259830
DB06599,Lexatumumab,C1721684
DB06602,Reslizumab,C1869620
DB06606,Teplizumab,C2743673
DB06607,Catumaxomab,C1831854
DB06647,Volociximab,C1541160
DB06650,Ofatumumab,C1832027
DB08902,Raxibacumab,C2717174
DB09035,Nivolumab,C3657270
DB09037,Pembrolizumab,C3658706
DB09105,Asfotase alfa,C3490795
DB09302,Alirocumab,C3491162
DB09303,Evolocumab,C3529352
DB09331,Daratumumab,C2346801
DB09559,Necitumumab,C2352806
DB12159,Dupilumab,C3660996
DB12698,Ibalizumab,C1434792
DB11595,Atezolizumab,C4055433
DB11604,Tetanus Immune Globulin,C4048265
DB11646,Conatumumab,C2346822
DB11657,Tabalumab,C2984518
DB11680,Ficlatuzumab,C2703138
DB11685,Figitumumab,C2713009
DB11714,Durvalumab,C4055109
DB11715,Bapineuzumab,C2698328
DB11731,Depatuxizumab mafodotin,C4477221
DB11746,Onartuzumab,C2826110
DB11756,Solanezumab,C2935150
DB11771,Tremelimumab,C2351038
DB11826,Lampalizumab,C4054668
DB11840,Dalotuzumab,C2987605
DB11849,Emibetuzumab,C4519736
DB11850,Ublituximab,C4083151
DB11856,Ligelizumab,C4041919
DB11857,Seribantumab,C4042753
DB11862,Landogrozumab,C4519737
DB11866,Romosozumab,C3661283
DB11884,Vadastuximab Talirine,C4086942
DB11914,Lebrikizumab,C2981360
DB11930,Varlilumab,C3896974
DB11945,Avelumab,C4055417
DB11959,Crenezumab,C3493199
DB11972,Rilotumumab,C2743963
DB11976,Anifrolumab,C4519739
DB12023,Benralizumab,C2982078
DB12034,Gantenerumab,C2982066
DB12053,Visilizumab,C3887822
DB12077,Urelumab,C1831875
DB12090,Patritumab,C3897976
DB12102,Fulranumab,C2981231
DB12104,Tarextumab,C4053948
DB12118,Sotatercept,C2699571
DB12119,Gevokizumab,C3179523
DB12142,Duligotuzumab,C4055111
DB12152,Simtuzumab,C4054022
DB12157,Fasinumab,C4519593
DB12169,Tralokinumab,C3658667
DB12189,Etrolizumab,C3177463
DB12202,Zalutumumab,C1831978
